,idx,lat,lon,location_type,types
969,20389,40.5654046,-74.1833271,GEOMETRIC_CENTER,['intersection']
970,20395,40.7715333,-73.99421269999999,GEOMETRIC_CENTER,['intersection']
971,20404,40.8573658,-73.8818926,GEOMETRIC_CENTER,['intersection']
972,20411,40.7159875,-73.8078355,GEOMETRIC_CENTER,['intersection']
973,20432,40.8713548,-73.88692549999999,GEOMETRIC_CENTER,['intersection']
974,20524,40.672788,-73.9692029,GEOMETRIC_CENTER,['intersection']
975,20529,40.7156479,-73.81627569999999,GEOMETRIC_CENTER,['intersection']
976,20546,40.7263683,-73.90519069999999,GEOMETRIC_CENTER,['intersection']
977,20551,40.6742403,-73.8006001,GEOMETRIC_CENTER,['route']
978,20557,40.7628342,-73.83327299999999,GEOMETRIC_CENTER,['intersection']
979,20561,40.8581126,-73.8566395,GEOMETRIC_CENTER,['intersection']
980,20584,40.835967,-73.8740868,GEOMETRIC_CENTER,['intersection']
981,20584,40.8371998,-73.8731347,GEOMETRIC_CENTER,['intersection']
982,20593,40.830855,-73.87373099999999,GEOMETRIC_CENTER,['intersection']
983,20674,40.86296189999999,-73.7926456,APPROXIMATE,"['establishment', 'natural_feature']"
984,20682,40.7537916,-74.0070484,GEOMETRIC_CENTER,['intersection']
985,20696,40.7637458,-73.9021353,ROOFTOP,['street_address']
986,20699,40.7666428,-73.8908391,GEOMETRIC_CENTER,['intersection']
987,20714,40.7619645,-74.0010678,GEOMETRIC_CENTER,['intersection']
988,20775,40.8755913,-73.8940842,GEOMETRIC_CENTER,['intersection']
989,20799,40.7136063,-73.8303652,GEOMETRIC_CENTER,['intersection']
990,20814,40.722653,-73.77756409999999,GEOMETRIC_CENTER,['intersection']
991,20819,40.7199205,-73.9929172,GEOMETRIC_CENTER,['intersection']
992,20826,40.7554898,-73.8996123,GEOMETRIC_CENTER,['intersection']
993,20852,40.7532717,-74.00382069999999,GEOMETRIC_CENTER,['intersection']
994,20873,40.749575,-73.75699,GEOMETRIC_CENTER,['intersection']
995,20881,40.8855369,-73.89468,GEOMETRIC_CENTER,['intersection']
996,20893,40.7682872,-73.9822662,GEOMETRIC_CENTER,['intersection']
997,20911,40.876932,-73.8567995,GEOMETRIC_CENTER,['intersection']
998,20921,40.7245521,-74.0041677,ROOFTOP,['premise']
999,20952,40.7716252,-73.8335018,GEOMETRIC_CENTER,['intersection']
1000,20957,40.7607296,-74.00205799999999,GEOMETRIC_CENTER,['intersection']
1001,20961,40.62227780000001,-74.010747,GEOMETRIC_CENTER,['route']
1002,20961,40.636547,-74.0286615,GEOMETRIC_CENTER,['intersection']
1003,20973,40.702432,-73.8168484,GEOMETRIC_CENTER,['intersection']
1004,21097,40.7156479,-73.81627569999999,GEOMETRIC_CENTER,['intersection']
1005,21159,40.7548422,-73.98410880000002,GEOMETRIC_CENTER,['intersection']
1006,21184,40.625625,-74.1473319,GEOMETRIC_CENTER,['intersection']
1007,21193,40.8023359,-73.91689,GEOMETRIC_CENTER,['intersection']
1008,21208,40.8307165,-73.8383235,GEOMETRIC_CENTER,['intersection']
1009,21217,40.7621338,-73.99738850000001,GEOMETRIC_CENTER,['intersection']
1010,21219,40.8764088,-73.8633904,GEOMETRIC_CENTER,['intersection']
1011,21246,40.615385,-74.16629209999999,ROOFTOP,['street_address']
1012,21289,40.70028250000001,-73.9621711,GEOMETRIC_CENTER,['intersection']
1013,21315,40.7276749,-73.9065811,RANGE_INTERPOLATED,['street_address']
1014,21332,40.7295354,-73.87139739999999,GEOMETRIC_CENTER,['intersection']
1015,21336,40.7610125,-73.9733344,GEOMETRIC_CENTER,['intersection']
1016,21396,40.6869641,-73.80825519999999,GEOMETRIC_CENTER,['intersection']
1017,21410,40.7386112,-73.79642679999999,GEOMETRIC_CENTER,['intersection']
1018,21467,40.73887939999999,-73.79289059999999,GEOMETRIC_CENTER,['intersection']
1019,21592,40.6330801,-73.9722254,GEOMETRIC_CENTER,['intersection']
1020,21631,40.7642199,-73.9809794,GEOMETRIC_CENTER,['intersection']
1021,21670,40.6918087,-73.8109642,GEOMETRIC_CENTER,['intersection']
1022,21696,40.76105099999999,-73.9753635,GEOMETRIC_CENTER,['intersection']
1023,21715,40.7156479,-73.81627569999999,GEOMETRIC_CENTER,['intersection']
1024,21726,40.8795587,-73.91679479999999,GEOMETRIC_CENTER,['intersection']
1025,21743,40.6972552,-73.81399379999999,GEOMETRIC_CENTER,['intersection']
1026,21764,40.8192717,-73.9303614,GEOMETRIC_CENTER,['intersection']
1027,21782,40.7572655,-73.7394196,GEOMETRIC_CENTER,['intersection']
1028,21845,40.8582836,-73.8432938,GEOMETRIC_CENTER,['intersection']
1029,21858,40.5637976,-74.0982755,GEOMETRIC_CENTER,['intersection']
1030,21872,40.5956878,-74.0002131,GEOMETRIC_CENTER,['intersection']
1031,21887,40.7867818,-73.8234983,GEOMETRIC_CENTER,['intersection']
1032,21890,40.7655213,-73.9800303,GEOMETRIC_CENTER,['intersection']
1033,21907,40.7188765,-73.79088360000002,GEOMETRIC_CENTER,['intersection']
1034,21912,40.8755913,-73.8940842,GEOMETRIC_CENTER,['intersection']
1035,21940,40.8478841,-73.8448702,GEOMETRIC_CENTER,['intersection']
1036,21972,40.7558274,-73.9864369,GEOMETRIC_CENTER,['intersection']
1037,22042,40.6938975,-73.8121319,GEOMETRIC_CENTER,['intersection']
1038,22047,40.8359637,-73.8713295,GEOMETRIC_CENTER,['intersection']
1039,22064,40.7425749,-73.83693660000002,GEOMETRIC_CENTER,['intersection']
1040,22064,40.7440021,-73.8370036,GEOMETRIC_CENTER,['intersection']
1041,22078,40.615385,-74.16629209999999,ROOFTOP,['street_address']
1042,22098,40.8631604,-73.93003960000001,RANGE_INTERPOLATED,['street_address']
1043,22103,40.665474,-73.912896,ROOFTOP,['street_address']
1044,22198,40.7817409,-73.8256707,GEOMETRIC_CENTER,['intersection']
1045,22246,40.6852446,-73.88815319999999,GEOMETRIC_CENTER,['intersection']
1046,22251,40.683756,-73.973922,GEOMETRIC_CENTER,['intersection']
1047,22260,40.8415702,-73.86055189999999,ROOFTOP,"['establishment', 'point_of_interest', 'real_estate_agency']"
1048,22287,40.7252447,-73.7238531,GEOMETRIC_CENTER,['intersection']
1049,22290,40.625758,-73.93356109999999,GEOMETRIC_CENTER,['intersection']
1050,22329,40.8098689,-73.9030954,GEOMETRIC_CENTER,['route']
1051,22352,40.75673159999999,-73.9542239,GEOMETRIC_CENTER,"['establishment', 'point_of_interest']"
1052,22364,40.7237794,-73.9375967,GEOMETRIC_CENTER,['intersection']
1053,22374,40.6814804,-73.9665447,GEOMETRIC_CENTER,['intersection']
1054,22432,40.6604803,-73.8349319,ROOFTOP,"['establishment', 'point_of_interest', 'school']"
1055,22439,40.7654977,-73.9975992,GEOMETRIC_CENTER,['intersection']
1056,22444,40.7679948,-73.99575899999999,GEOMETRIC_CENTER,['intersection']
1057,22514,40.7817409,-73.8256707,GEOMETRIC_CENTER,['intersection']
1058,22533,40.5838793,-73.9615213,RANGE_INTERPOLATED,['street_address']
1059,22551,40.7619786,-73.9955509,ROOFTOP,"['establishment', 'general_contractor', 'point_of_interest']"
1060,22622,40.8433681,-73.83694609999999,GEOMETRIC_CENTER,['intersection']
1061,22663,40.751666,-73.99015109999999,GEOMETRIC_CENTER,['intersection']
1062,22691,40.8502708,-73.9006722,GEOMETRIC_CENTER,['intersection']
1063,22698,40.8349897,-73.8677266,GEOMETRIC_CENTER,"['establishment', 'park', 'point_of_interest']"
1064,22745,40.701298,-73.7946797,GEOMETRIC_CENTER,['intersection']
1065,22808,40.7698635,-73.9943402,GEOMETRIC_CENTER,['intersection']
1066,22909,40.68271,-73.866055,ROOFTOP,['street_address']
1067,22943,40.7143762,-73.9925567,GEOMETRIC_CENTER,['intersection']
1068,22959,40.706973,-73.94998850000002,ROOFTOP,['premise']
1069,22959,40.6312192,-74.15828739999999,ROOFTOP,['premise']
1070,23023,40.5402213,-74.1449454,GEOMETRIC_CENTER,['intersection']
1071,23041,40.7138471,-73.9927731,GEOMETRIC_CENTER,['intersection']
1072,23043,40.73887939999999,-73.79289059999999,GEOMETRIC_CENTER,['intersection']
1073,23045,40.8556243,-73.8405168,RANGE_INTERPOLATED,['street_address']
1074,23046,40.8547887,-73.9184205,GEOMETRIC_CENTER,['intersection']
1075,23061,40.6519848,-73.87471819999999,ROOFTOP,['street_address']
1076,23073,40.7615124,-73.9978323,GEOMETRIC_CENTER,['intersection']
1077,23123,40.7287168,-73.8707127,ROOFTOP,['premise']
1078,23148,40.77063649999999,-73.99423019999999,GEOMETRIC_CENTER,['intersection']
1079,23190,40.8444254,-73.8356156,GEOMETRIC_CENTER,['intersection']
1080,23224,40.53844600000001,-74.23716809999999,ROOFTOP,['premise']
1081,23296,40.7281943,-73.8872061,GEOMETRIC_CENTER,['intersection']
1082,23311,40.7436754,-73.9589766,GEOMETRIC_CENTER,['intersection']
1083,23332,40.84075259999999,-73.8911822,ROOFTOP,"['establishment', 'point_of_interest']"
1084,23343,40.7381056,-73.80458589999999,GEOMETRIC_CENTER,['intersection']
1085,23367,40.7578603,-73.9755969,GEOMETRIC_CENTER,['intersection']
1086,23430,40.71474329999999,-73.9420799,GEOMETRIC_CENTER,['intersection']
1087,23446,40.8087052,-73.8981855,ROOFTOP,['street_address']
1088,23490,40.5985483,-74.0785396,GEOMETRIC_CENTER,['intersection']
1089,23514,40.7716252,-73.8335018,GEOMETRIC_CENTER,['intersection']
1090,23550,40.8069527,-73.9247678,GEOMETRIC_CENTER,['intersection']
1091,23559,40.7450115,-73.7727827,GEOMETRIC_CENTER,['intersection']
1092,23617,40.630226,-74.149333,GEOMETRIC_CENTER,['intersection']
1093,23636,40.880752,-73.84715229999999,GEOMETRIC_CENTER,['intersection']
1094,23658,40.7425749,-73.83693660000002,GEOMETRIC_CENTER,['intersection']
1095,23658,40.7440021,-73.8370036,GEOMETRIC_CENTER,['intersection']
1096,23674,40.6367962,-74.1547707,GEOMETRIC_CENTER,['intersection']
1097,23680,40.671076,-73.85112269999999,GEOMETRIC_CENTER,['intersection']
1098,23716,40.5952117,-73.7584931,GEOMETRIC_CENTER,['intersection']
1099,23722,40.7537916,-74.0070484,GEOMETRIC_CENTER,['intersection']
1100,23727,40.7392147,-73.81504029999999,GEOMETRIC_CENTER,['intersection']
1101,23801,40.64770619999999,-73.9052172,GEOMETRIC_CENTER,['route']
1102,23857,40.5877492,-74.10020879999999,GEOMETRIC_CENTER,['intersection']
1103,23883,40.86612890000001,-73.8827283,GEOMETRIC_CENTER,['intersection']
1104,23894,40.6691393,-73.8006176,GEOMETRIC_CENTER,['intersection']
1105,23911,40.7674117,-73.98238959999999,GEOMETRIC_CENTER,['intersection']
1106,23921,40.8582836,-73.8432938,GEOMETRIC_CENTER,['intersection']
1107,23934,40.7516676,-73.8478817,ROOFTOP,['street_address']
1108,23954,40.65438109999999,-73.86984319999999,ROOFTOP,['street_address']
1109,24049,40.6972552,-73.81399379999999,GEOMETRIC_CENTER,['intersection']
1110,24058,40.7337502,-73.8643474,GEOMETRIC_CENTER,['intersection']
1111,24091,40.6448988,-73.9744836,GEOMETRIC_CENTER,['intersection']
1112,24103,40.831388,-73.85513399999999,GEOMETRIC_CENTER,['intersection']
1113,24110,40.885116,-73.8979861,GEOMETRIC_CENTER,['intersection']
1114,24120,40.6071122,-73.7695,GEOMETRIC_CENTER,['intersection']
1115,24125,40.7472687,-73.761273,GEOMETRIC_CENTER,['intersection']
1116,24127,40.62656,-74.1667738,GEOMETRIC_CENTER,['intersection']
1117,24136,40.631338,-74.1477869,GEOMETRIC_CENTER,['intersection']
1118,24140,40.7566073,-73.77670499999999,GEOMETRIC_CENTER,['route']
1119,24163,40.6304768,-74.1069232,GEOMETRIC_CENTER,['intersection']
1120,24288,40.8496472,-73.94237,GEOMETRIC_CENTER,['intersection']
1121,24301,40.8345442,-73.86586659999999,GEOMETRIC_CENTER,['intersection']
1122,24305,40.674343,-73.9706415,GEOMETRIC_CENTER,['intersection']
1123,24349,40.76719620000001,-73.7810186,GEOMETRIC_CENTER,['intersection']
1124,24360,40.6407176,-73.7433452,GEOMETRIC_CENTER,['intersection']
1125,24378,40.8256843,-73.8991314,GEOMETRIC_CENTER,['intersection']
1126,24396,40.8809129,-73.8475327,GEOMETRIC_CENTER,['intersection']
1127,24407,40.58972929999999,-74.1940195,GEOMETRIC_CENTER,['intersection']
1128,24459,40.6384529,-73.9536218,GEOMETRIC_CENTER,['intersection']
1129,24483,40.856701,-73.8693195,GEOMETRIC_CENTER,['intersection']
1130,24494,40.6202587,-73.9417836,GEOMETRIC_CENTER,['route']
1131,24519,40.8571696,-73.82325329999999,GEOMETRIC_CENTER,['intersection']
1132,24519,40.8576006,-73.8275898,GEOMETRIC_CENTER,['intersection']
1133,24520,40.7919674,-73.82434529999999,RANGE_INTERPOLATED,['street_address']
1134,24529,40.7763439,-73.98224549999999,GEOMETRIC_CENTER,['intersection']
1135,24542,40.7252447,-73.7238531,GEOMETRIC_CENTER,['intersection']
1136,24557,40.7262251,-73.8387267,GEOMETRIC_CENTER,['intersection']
1137,24572,40.7136063,-73.8303652,GEOMETRIC_CENTER,['intersection']
1138,24582,40.6691393,-73.8006176,GEOMETRIC_CENTER,['intersection']
1139,24584,40.7641748,-73.9847444,GEOMETRIC_CENTER,['route']
1140,24606,40.7076998,-74.0155175,GEOMETRIC_CENTER,['intersection']
1141,24621,40.7623484,-73.9823574,GEOMETRIC_CENTER,['intersection']
1142,24643,40.8868771,-73.8444082,ROOFTOP,['street_address']
1143,24696,40.7205708,-73.9361879,GEOMETRIC_CENTER,['intersection']
1144,24718,40.7466891,-73.8908579,GEOMETRIC_CENTER,"['establishment', 'point_of_interest', 'subway_station', 'transit_station']"
1145,24757,40.772086,-73.911396,ROOFTOP,['street_address']
1146,24760,40.7513473,-73.9410795,GEOMETRIC_CENTER,['route']
1147,24773,40.6727121,-73.89032259999999,GEOMETRIC_CENTER,['intersection']
1148,24779,40.6918087,-73.8109642,GEOMETRIC_CENTER,['intersection']
1149,24802,40.5669621,-74.1080483,GEOMETRIC_CENTER,['intersection']
1150,24807,40.8534336,-73.8009667,APPROXIMATE,"['establishment', 'natural_feature']"
1151,24870,40.73887939999999,-73.79289059999999,GEOMETRIC_CENTER,['intersection']
1152,24895,40.7438275,-73.77591249999999,GEOMETRIC_CENTER,['intersection']
1153,24905,40.7631745,-73.9997631,GEOMETRIC_CENTER,['intersection']
1154,24907,40.7161283,-73.82071189999999,RANGE_INTERPOLATED,['street_address']
1155,24954,40.8762712,-73.9039497,GEOMETRIC_CENTER,['intersection']
1156,25012,40.6801621,-73.87658809999999,GEOMETRIC_CENTER,['intersection']
1157,25094,40.81732119999999,-73.8061098,GEOMETRIC_CENTER,['intersection']
1158,25153,40.5956878,-74.0002131,GEOMETRIC_CENTER,['intersection']
1159,25175,40.6792102,-73.7556049,ROOFTOP,['street_address']
1160,25221,40.75673159999999,-73.9542239,GEOMETRIC_CENTER,"['establishment', 'point_of_interest']"
1161,25226,40.64092369999999,-73.9735713,GEOMETRIC_CENTER,['intersection']
1162,25234,40.7591183,-73.9746925,GEOMETRIC_CENTER,['intersection']
1163,25243,40.8192717,-73.9303614,GEOMETRIC_CENTER,['intersection']
1164,25253,40.8623905,-73.87724419999999,ROOFTOP,"['establishment', 'park', 'point_of_interest']"
1165,25253,40.86261289999999,-73.87979,ROOFTOP,"['establishment', 'point_of_interest', 'store']"
1166,25308,40.8615656,-73.9247386,GEOMETRIC_CENTER,['intersection']
1167,25323,40.6691393,-73.8006176,GEOMETRIC_CENTER,['intersection']
1168,25330,40.759409,-73.857126,GEOMETRIC_CENTER,['intersection']
1169,25331,40.7280099,-74.0030247,GEOMETRIC_CENTER,['intersection']
1170,25339,40.6852446,-73.88815319999999,GEOMETRIC_CENTER,['intersection']
1171,25363,40.8568965,-73.8572777,GEOMETRIC_CENTER,['intersection']
1172,25377,40.7555884,-73.9785483,ROOFTOP,['street_address']
1173,25383,40.7678074,-73.9894966,GEOMETRIC_CENTER,['intersection']
1174,25384,40.8786596,-73.8716653,GEOMETRIC_CENTER,['intersection']
1175,25393,40.8438985,-73.8947239,GEOMETRIC_CENTER,['intersection']
1176,25403,40.7807682,-73.972647,RANGE_INTERPOLATED,['street_address']
1177,25414,40.76228709999999,-73.98611,GEOMETRIC_CENTER,['intersection']
1178,25423,40.737323,-73.874509,ROOFTOP,['street_address']
1179,25427,40.7817409,-73.8256707,GEOMETRIC_CENTER,['intersection']
1180,25455,40.75101590000001,-73.9906235,GEOMETRIC_CENTER,['intersection']
1181,25470,40.8073847,-73.90145729999999,ROOFTOP,['street_address']
1182,25516,40.7414514,-73.7314583,ROOFTOP,['street_address']
1183,25624,40.6067909,-74.0764672,GEOMETRIC_CENTER,['intersection']
1184,25638,40.719779,-73.792322,ROOFTOP,['street_address']
1185,25638,40.716226,-73.806518,ROOFTOP,['street_address']
1186,25638,40.7166234,-73.80296109999999,ROOFTOP,['street_address']
1187,25638,40.716991,-73.8186,ROOFTOP,['street_address']
1188,25638,40.7380618,-73.74161649999999,ROOFTOP,['street_address']
1189,25638,40.719792,-73.790035,ROOFTOP,['street_address']
1190,25638,40.7191747,-73.7954369,ROOFTOP,['street_address']
1191,25638,40.7455775,-73.8469092,ROOFTOP,['street_address']
1192,25638,40.7164899,-73.8029392,ROOFTOP,['street_address']
1193,25638,40.737749,-73.742355,ROOFTOP,['street_address']
1194,25653,40.77063649999999,-73.99423019999999,GEOMETRIC_CENTER,['intersection']
1195,25664,40.7597239,-73.9722467,GEOMETRIC_CENTER,['intersection']
1196,25670,40.5900832,-74.1086241,GEOMETRIC_CENTER,['route']
1197,25671,40.7566073,-73.77670499999999,GEOMETRIC_CENTER,['route']
1198,25709,40.7127405,-73.8793041,GEOMETRIC_CENTER,['intersection']
1199,25714,40.7661522,-73.97165,GEOMETRIC_CENTER,['intersection']
1200,25721,40.7034077,-73.8627577,GEOMETRIC_CENTER,['intersection']
1201,25734,40.6407176,-73.7433452,GEOMETRIC_CENTER,['intersection']
1202,25793,40.7619645,-74.0010678,GEOMETRIC_CENTER,['intersection']
1203,25799,40.6478337,-73.9752831,GEOMETRIC_CENTER,['intersection']
1204,25800,40.8860373,-73.82792649999999,GEOMETRIC_CENTER,['intersection']
1205,25801,40.6729796,-73.9704084,GEOMETRIC_CENTER,['intersection']
1206,25810,40.7871086,-73.8102522,GEOMETRIC_CENTER,['intersection']
1207,25832,40.6668863,-73.9949048,GEOMETRIC_CENTER,['intersection']
1208,25837,40.7154821,-73.9341072,ROOFTOP,['street_address']
1209,25860,40.7155917,-73.9339919,GEOMETRIC_CENTER,['intersection']
1210,25897,40.760807,-73.986987,ROOFTOP,['street_address']
1211,25903,40.7589696,-73.9644979,GEOMETRIC_CENTER,['intersection']
1212,25929,40.6668863,-73.9949048,GEOMETRIC_CENTER,['intersection']
1213,25955,40.7381056,-73.80458589999999,GEOMETRIC_CENTER,['intersection']
1214,25968,40.7572655,-73.7394196,GEOMETRIC_CENTER,['intersection']
1215,26017,40.6322421,-73.9720664,GEOMETRIC_CENTER,['intersection']
1216,26038,40.7549874,-73.9765209,GEOMETRIC_CENTER,['intersection']
1217,26069,40.758244,-73.7769979,GEOMETRIC_CENTER,['intersection']
1218,26077,40.83167299999999,-73.94279499999999,GEOMETRIC_CENTER,"['bus_station', 'establishment', 'point_of_interest', 'transit_station']"
1219,26135,40.674343,-73.9706415,GEOMETRIC_CENTER,['intersection']
1220,26144,40.5985167,-74.08220899999999,GEOMETRIC_CENTER,['intersection']
1221,26178,40.5744886,-73.9697561,RANGE_INTERPOLATED,['street_address']
1222,26188,40.7438275,-73.77591249999999,GEOMETRIC_CENTER,['intersection']
1223,26220,40.6407176,-73.7433452,GEOMETRIC_CENTER,['intersection']
1224,26229,40.6801621,-73.87658809999999,GEOMETRIC_CENTER,['intersection']
1225,26281,40.8196832,-73.9602094,GEOMETRIC_CENTER,['intersection']
1226,26290,40.7156479,-73.81627569999999,GEOMETRIC_CENTER,['intersection']
1227,26292,40.7628561,-73.96772519999999,GEOMETRIC_CENTER,['intersection']
1228,26309,40.62656,-74.1667738,GEOMETRIC_CENTER,['intersection']
1229,26344,40.702432,-73.8168484,GEOMETRIC_CENTER,['intersection']
1230,26347,40.6800787,-74.0037711,GEOMETRIC_CENTER,['intersection']
1231,26353,40.5952283,-73.7512564,GEOMETRIC_CENTER,['intersection']
1232,26377,40.7172075,-73.93470789999999,GEOMETRIC_CENTER,['intersection']
1233,26397,40.8582836,-73.8432938,GEOMETRIC_CENTER,['intersection']
1234,26410,40.6718199,-73.97133099999999,ROOFTOP,['street_address']
1235,26464,40.6722782,-73.8715604,ROOFTOP,['street_address']
1236,26489,40.833658,-73.8628355,GEOMETRIC_CENTER,['intersection']
1237,26492,40.8713548,-73.88692549999999,GEOMETRIC_CENTER,['intersection']
1238,26511,40.666203,-73.813513,GEOMETRIC_CENTER,['intersection']
1239,26545,40.6869641,-73.80825519999999,GEOMETRIC_CENTER,['intersection']
1240,26564,40.707708,-73.826081,GEOMETRIC_CENTER,['intersection']
1241,26644,40.7236812,-73.9964609,RANGE_INTERPOLATED,['street_address']
1242,26650,40.7947683,-73.9423486,GEOMETRIC_CENTER,['intersection']
1243,26663,40.7367329,-73.85625,GEOMETRIC_CENTER,['intersection']
1244,26669,40.762544,-74.0002883,GEOMETRIC_CENTER,['intersection']
1245,26676,40.7422466,-73.9743033,ROOFTOP,['street_address']
1246,26691,40.7578775,-73.99132759999999,GEOMETRIC_CENTER,['route']
1247,26711,40.725838,-73.910597,ROOFTOP,"['establishment', 'point_of_interest', 'store']"
1248,26770,40.584506,-73.82032699999999,ROOFTOP,['street_address']
1249,26801,40.6661736,-73.9010758,GEOMETRIC_CENTER,['route']
1250,26801,40.6638142,-73.9004877,APPROXIMATE,[]
1251,26813,40.7549702,-73.9622404,GEOMETRIC_CENTER,['intersection']
1252,26889,40.7451458,-73.9335455,GEOMETRIC_CENTER,['intersection']
1253,26924,40.7156479,-73.81627569999999,GEOMETRIC_CENTER,['intersection']
1254,26954,40.8192717,-73.9303614,GEOMETRIC_CENTER,['intersection']
1255,26958,40.856701,-73.8693195,GEOMETRIC_CENTER,['intersection']
1256,26962,40.7215101,-73.8439379,GEOMETRIC_CENTER,['intersection']
1257,27065,40.76719620000001,-73.7810186,GEOMETRIC_CENTER,['intersection']
1258,27096,40.64409819999999,-74.0725489,ROOFTOP,"['establishment', 'point_of_interest', 'transit_station']"
1259,27125,40.7366777,-74.0098659,RANGE_INTERPOLATED,['street_address']
1260,27127,40.7354436,-73.97511399999999,GEOMETRIC_CENTER,['intersection']
1261,27129,40.7199565,-73.9442461,GEOMETRIC_CENTER,['intersection']
1262,27145,40.6777911,-73.87245039999999,GEOMETRIC_CENTER,['intersection']
1263,27157,40.6307765,-73.8864081,GEOMETRIC_CENTER,['intersection']
1264,27176,40.856701,-73.8693195,GEOMETRIC_CENTER,['intersection']
1265,27195,40.7148169,-73.9340562,RANGE_INTERPOLATED,['street_address']
1266,27210,40.8940353,-73.8394941,ROOFTOP,['premise']
1267,27263,40.852867,-73.9015469,ROOFTOP,"['establishment', 'park', 'point_of_interest']"
1268,27264,40.7405878,-73.7866375,GEOMETRIC_CENTER,['intersection']
1269,27297,40.8138009,-73.9313702,GEOMETRIC_CENTER,['intersection']
1270,27318,40.8935766,-73.9084934,GEOMETRIC_CENTER,['intersection']
1271,27334,40.7619645,-74.0010678,GEOMETRIC_CENTER,['intersection']
1272,27357,40.702432,-73.8168484,GEOMETRIC_CENTER,['intersection']
1273,27362,40.6849134,-73.97807499999999,GEOMETRIC_CENTER,['intersection']
1274,27369,40.7387997,-73.8084568,GEOMETRIC_CENTER,['intersection']
1275,27398,40.8063067,-73.849997,GEOMETRIC_CENTER,['intersection']
1276,27402,40.7257912,-73.8314702,GEOMETRIC_CENTER,['intersection']
1277,27403,40.7277385,-73.9067204,GEOMETRIC_CENTER,['intersection']
1278,27434,40.8069527,-73.9247678,GEOMETRIC_CENTER,['intersection']
1279,27438,40.7706348,-73.7354489,GEOMETRIC_CENTER,['intersection']
1280,27461,40.6678489,-73.9053887,GEOMETRIC_CENTER,['intersection']
1281,27470,40.74564549999999,-73.7688101,GEOMETRIC_CENTER,['intersection']
1282,27531,40.749575,-73.75699,GEOMETRIC_CENTER,['intersection']
1283,27557,40.7231943,-74.0104013,GEOMETRIC_CENTER,['route']
1284,27567,40.6530356,-73.95022519999999,RANGE_INTERPOLATED,['street_address']
1285,27575,40.8525867,-73.92153569999999,GEOMETRIC_CENTER,['intersection']
1286,27633,40.7484955,-73.97498259999999,GEOMETRIC_CENTER,['intersection']
1287,27658,40.7438275,-73.77591249999999,GEOMETRIC_CENTER,['intersection']
1288,27699,40.8300168,-73.8507987,ROOFTOP,"['establishment', 'food', 'point_of_interest', 'restaurant']"
1289,27700,40.6667302,-73.8387772,GEOMETRIC_CENTER,['intersection']
1290,27719,40.7619645,-74.0010678,GEOMETRIC_CENTER,['intersection']
1291,27735,40.6352506,-74.01698429999999,GEOMETRIC_CENTER,['intersection']
1292,27752,40.8785288,-73.8742482,RANGE_INTERPOLATED,['street_address']
1293,27766,40.6972552,-73.81399379999999,GEOMETRIC_CENTER,['intersection']
1294,27776,40.8225307,-73.8851087,GEOMETRIC_CENTER,['intersection']
1295,27810,40.7273687,-73.8952477,ROOFTOP,"['establishment', 'liquor_store', 'point_of_interest', 'store']"
1296,27815,40.6938975,-73.8121319,GEOMETRIC_CENTER,['intersection']
1297,27821,40.8383036,-73.82894189999999,GEOMETRIC_CENTER,['intersection']
1298,27881,40.8138009,-73.9313702,GEOMETRIC_CENTER,['intersection']
1299,27900,40.6449571,-73.9743338,GEOMETRIC_CENTER,['intersection']
1300,27929,40.6432996,-73.97417039999999,GEOMETRIC_CENTER,['intersection']
1301,27946,40.758244,-73.7769979,GEOMETRIC_CENTER,['intersection']
1302,27947,40.7143934,-73.9334555,GEOMETRIC_CENTER,['intersection']
1303,27967,40.53363600000001,-74.1528534,GEOMETRIC_CENTER,['intersection']
1304,27998,40.6744207,-73.8020884,GEOMETRIC_CENTER,['intersection']
1305,28022,40.86296189999999,-73.7926456,APPROXIMATE,"['establishment', 'natural_feature']"
1306,28031,40.721797,-73.81152890000001,ROOFTOP,['street_address']
1307,28031,40.630312,-74.0323303,ROOFTOP,['premise']
1308,28036,40.5921557,-73.79136369999999,GEOMETRIC_CENTER,['route']
1309,28143,40.7605231,-73.9799606,GEOMETRIC_CENTER,['intersection']
1310,28204,40.6319491,-74.1466588,GEOMETRIC_CENTER,['intersection']
1311,28217,40.6921742,-73.98911919999999,GEOMETRIC_CENTER,['intersection']
1312,28223,40.87609490000001,-73.9244631,ROOFTOP,"['establishment', 'point_of_interest']"
1313,28237,40.758244,-73.7769979,GEOMETRIC_CENTER,['intersection']
1314,28252,40.8612579,-73.8271074,GEOMETRIC_CENTER,['intersection']
1315,28252,40.8854225,-73.81512099999999,GEOMETRIC_CENTER,['intersection']
1316,28252,40.861184,-73.8298551,GEOMETRIC_CENTER,['intersection']
1317,28276,40.73887939999999,-73.79289059999999,GEOMETRIC_CENTER,['intersection']
1318,28279,40.5292056,-74.23499009999999,ROOFTOP,['premise']
1319,28294,40.6543785,-73.86983719999999,ROOFTOP,['street_address']
1320,28298,40.6571267,-73.87168799999999,ROOFTOP,['street_address']
1321,28305,40.6918087,-73.8109642,GEOMETRIC_CENTER,['intersection']
1322,28322,40.7188877,-73.8640465,GEOMETRIC_CENTER,['intersection']
1323,28334,40.7674164,-73.9020306,GEOMETRIC_CENTER,['intersection']
1324,28336,40.7137863,-73.9331783,GEOMETRIC_CENTER,['intersection']
